Start;End;Sleep quality;Time in bed;Wake up;Sleep Notes;Heart rate;Activity (steps)
2019-02-04 21:40:54;2019-02-05 05:57:42;94%;8:16;;;0;12428
2019-02-05 21:51:39;2019-02-06 06:28:54;100%;8:37;;;0;13103
2019-02-06 21:24:33;2019-02-07 05:00:55;80%;7:36;;;0;12143
2019-02-07 21:55:42;2019-02-08 06:00:41;85%;8:04;;;0;10782
2019-02-08 22:13:17;2019-02-09 06:00:47;85%;7:47;;;0;11034
2019-02-09 22:29:54;2019-02-10 06:51:04;90%;8:21;;;0;4657
2019-02-10 22:10:00;2019-02-11 06:24:02;84%;8:14;;;0;5110
2019-02-11 21:41:53;2019-02-12 05:41:40;90%;7:59;;;0;10975
2019-02-12 22:07:03;2019-02-13 06:01:10;84%;7:54;;;0;0
2019-02-13 21:18:36;2019-02-14 05:00:45;80%;7:42;;;0;0
2019-02-14 22:04:14;2019-02-15 06:04:52;81%;8:00;;;0;0
2019-02-16 23:04:15;2019-02-17 06:33:21;86%;7:29;;;0;0
2019-02-17 21:52:04;2019-02-18 06:23:32;96%;8:31;;;0;0
2019-02-18 21:50:18;2019-02-19 05:47:06;84%;7:56;;;0;0
2019-02-19 21:59:03;2019-02-20 05:57:36;81%;7:58;;;0;0
2019-02-20 21:38:11;2019-02-21 05:00:59;82%;7:22;;;0;0
2019-02-21 21:51:21;2019-02-22 06:01:22;92%;8:10;;;0;0
2019-02-22 21:44:42;2019-02-23 06:05:23;99%;8:20;;;0;0
2019-02-23 22:47:28;2019-02-24 06:53:09;92%;8:05;;;0;0
2019-02-24 22:24:01;2019-02-25 06:24:39;88%;8:00;;;0;0
2019-02-25 21:53:07;2019-02-26 05:57:14;89%;8:04;;;0;0
2019-02-26 21:41:16;2019-02-27 05:49:07;92%;8:07;;;0;0
2019-02-27 21:32:38;2019-02-28 04:56:07;85%;7:23;;;0;0
2019-02-28 22:07:52;2019-03-01 06:25:32;91%;8:17;;;0;0
2019-03-01 21:26:26;2019-03-02 05:58:10;97%;8:31;;;0;0
2019-03-03 21:48:28;2019-03-04 06:05:25;89%;8:16;;;0;0
2019-03-04 21:42:33;2019-03-05 05:57:20;85%;8:14;;;0;0
2019-03-05 21:31:36;2019-03-06 05:53:28;95%;8:21;;;0;0
2019-03-06 21:31:47;2019-03-07 05:07:41;80%;7:35;;;0;0
2019-03-07 21:50:00;2019-03-07 22:42:43;11%;0:52;;;0;0
2019-03-07 22:42:53;2019-03-08 06:31:06;92%;7:48;;;0;0
2019-03-08 21:24:18;2019-03-09 06:08:34;95%;8:44;;;0;0
2019-03-10 22:02:05;2019-03-11 06:21:45;97%;8:19;;;0;0
2019-03-11 21:47:50;2019-03-12 05:55:46;92%;8:07;;;0;0
2019-03-12 21:57:15;2019-03-13 05:50:40;85%;7:53;;;0;0
2019-03-13 21:53:05;2019-03-14 05:56:12;94%;8:03;;;0;0
2019-03-14 21:59:30;2019-03-15 06:24:14;93%;8:24;;;0;0
2019-03-15 22:13:40;2019-03-16 06:24:13;93%;8:10;;;0;0
2019-03-16 23:03:53;2019-03-17 07:15:46;85%;8:11;;;0;0
2019-03-17 22:00:22;2019-03-18 06:26:26;100%;8:26;;;0;0
2019-03-18 21:41:06;2019-03-19 05:58:55;96%;8:17;;;0;0
2019-03-19 22:05:36;2019-03-20 05:57:33;99%;7:51;;;0;0
2019-03-20 21:52:47;2019-03-21 04:59:34;88%;7:06;;;0;0
2019-03-21 22:27:54;2019-03-22 06:30:50;100%;8:02;;;0;0
2019-03-22 22:09:06;2019-03-23 06:18:07;94%;8:09;;;0;0
2019-03-24 23:11:05;2019-03-25 07:07:25;94%;7:56;;;0;0
2019-03-25 21:55:30;2019-03-26 05:55:21;89%;7:59;;;0;0
2019-03-26 22:11:02;2019-03-27 07:03:47;100%;8:52;;;0;0
2019-03-27 21:21:23;2019-03-28 05:13:39;100%;7:52;;;0;0
2019-03-28 21:56:12;2019-03-29 06:06:38;93%;8:10;;;0;0
2019-03-29 22:23:41;2019-03-30 06:20:12;91%;7:56;;;0;0
2019-03-30 23:27:15;2019-03-31 07:17:29;94%;7:50;;;0;0
2019-03-31 21:58:49;2019-04-01 06:18:16;100%;8:19;;;0;0
2019-04-01 22:04:46;2019-04-02 05:54:55;88%;7:50;;;0;0
2019-04-02 22:07:22;2019-04-03 06:15:01;91%;8:07;;;0;0
2019-04-03 21:44:33;2019-04-04 05:03:41;76%;7:19;;;0;0
2019-04-04 22:11:05;2019-04-05 06:14:16;97%;8:03;;;0;0
2019-04-05 23:35:33;2019-04-06 06:43:09;83%;7:07;;;0;0
2019-04-07 22:22:53;2019-04-08 06:27:39;98%;8:04;;;0;0
2019-04-08 22:04:54;2019-04-09 05:56:00;95%;7:51;;;0;0
2019-04-09 22:10:43;2019-04-10 06:01:52;85%;7:51;;;0;0
2019-04-10 21:28:23;2019-04-11 05:00:37;87%;7:32;;;0;0
2019-04-11 22:05:17;2019-04-12 06:45:19;100%;8:40;;;0;0
2019-04-12 22:05:44;2019-04-13 06:17:55;96%;8:12;;;0;0
2019-04-14 22:12:27;2019-04-15 06:06:10;94%;7:53;;;0;0
2019-04-15 21:41:28;2019-04-16 05:57:35;96%;8:16;;;0;0
2019-04-16 21:34:00;2019-04-17 05:45:19;96%;8:11;;;0;0
2019-04-17 21:55:33;2019-04-18 05:57:34;92%;8:02;;;0;0
2019-04-18 22:15:00;2019-04-19 06:15:39;99%;8:00;;;0;0
2019-04-19 22:11:06;2019-04-20 06:25:15;93%;8:14;;;0;0
2019-04-20 22:50:21;2019-04-21 06:13:53;95%;7:23;;;0;0
2019-04-21 21:39:06;2019-04-22 06:28:31;100%;8:49;;;0;0
2019-04-22 21:47:06;2019-04-23 05:51:20;96%;8:04;;;0;0
2019-04-23 22:07:20;2019-04-24 06:07:30;88%;8:00;;;0;0
2019-04-24 21:41:49;2019-04-25 04:58:18;83%;7:16;;;0;0
2019-04-25 22:13:05;2019-04-26 05:54:51;90%;7:41;;;0;0
2019-04-26 22:28:47;2019-04-27 06:30:21;94%;8:01;;;0;0
2019-04-28 00:24:37;2019-04-28 08:27:17;90%;8:02;;;0;0
2019-04-28 21:42:37;2019-04-29 06:11:47;99%;8:29;;;0;0
2019-04-29 22:17:37;2019-04-30 05:57:43;84%;7:40;;;0;0
2019-04-30 21:39:30;2019-05-01 05:57:28;97%;8:17;;;0;0
2019-05-01 21:38:10;2019-05-02 05:52:34;96%;8:14;;;0;0
2019-05-02 22:41:02;2019-05-03 06:58:44;88%;8:17;;;0;0
2019-05-03 22:21:12;2019-05-04 06:58:56;95%;8:37;;;0;0
2019-05-04 22:54:52;2019-05-05 06:21:30;90%;7:26;;;0;0
2019-05-05 22:38:42;2019-05-06 06:51:22;96%;8:12;;;0;0
2019-05-06 21:47:17;2019-05-07 05:26:29;90%;7:39;;;0;0
2019-05-07 21:40:37;2019-05-08 05:57:36;98%;8:16;;;0;0
2019-05-08 21:29:57;2019-05-09 05:46:55;100%;8:16;;;0;0
2019-05-09 22:03:24;2019-05-10 06:16:52;100%;8:13;;;0;0
2019-05-10 23:23:29;2019-05-11 07:04:40;82%;7:41;;;0;0
2019-05-11 22:53:14;2019-05-12 06:16:05;87%;7:22;;;0;0
2019-05-12 22:05:07;2019-05-13 06:27:33;96%;8:22;;;0;0
2019-05-13 21:52:37;2019-05-14 05:49:13;88%;7:56;;;0;0
2019-05-14 21:37:24;2019-05-15 05:53:46;91%;8:16;;;0;0
2019-05-15 21:28:30;2019-05-16 05:02:10;92%;7:33;;;0;0
2019-05-16 21:52:55;2019-05-17 06:19:21;92%;8:26;;;0;0
2019-05-17 22:25:17;2019-05-18 06:40:30;93%;8:15;;;0;0
2019-05-18 21:41:38;2019-05-19 06:11:42;96%;8:30;;;0;0
2019-05-19 22:02:14;2019-05-20 06:00:05;97%;7:57;;;0;0
2019-05-20 21:26:00;2019-05-21 05:27:29;90%;8:01;;;0;0
2019-05-21 21:41:15;2019-05-22 05:46:35;100%;8:05;;;0;0
2019-05-22 21:46:57;2019-05-23 05:00:31;91%;7:13;;;0;0
2019-05-23 21:37:47;2019-05-24 05:54:10;99%;8:16;;;0;0
2019-05-24 22:26:01;2019-05-25 06:21:47;100%;7:55;;;0;0
2019-05-25 23:11:39;2019-05-26 06:47:41;95%;7:36;;;0;0
2019-05-26 22:27:49;2019-05-27 06:53:31;81%;8:25;;;0;0
2019-05-27 21:37:41;2019-05-28 05:27:21;94%;7:49;;;0;0
2019-05-29 16:46:57;2019-05-30 00:56:35;77%;8:09;;;0;0
2019-05-30 15:56:40;2019-05-31 00:23:01;87%;8:26;;;0;0
2019-05-31 14:40:40;2019-06-01 00:05:53;89%;9:25;;;0;0
2019-06-01 15:16:58;2019-06-02 00:21:05;85%;9:04;;;0;0
2019-06-02 15:13:44;2019-06-03 00:27:55;83%;9:14;;;0;0
2019-06-03 15:09:15;2019-06-03 23:58:17;89%;8:49;;;0;0
2019-06-04 16:20:04;2019-06-05 00:24:50;70%;8:04;;;0;0
2019-06-05 16:20:51;2019-06-06 00:33:49;66%;8:12;;;0;0
2019-06-10 17:03:09;2019-06-11 00:55:31;71%;7:52;;;0;0
2019-06-18 19:04:05;2019-06-19 05:10:16;98%;10:06;;;0;0
2019-06-19 20:33:33;2019-06-20 04:46:47;86%;8:13;;;0;0
2019-06-20 22:33:48;2019-06-21 05:53:00;82%;7:19;;;0;0
2019-06-21 22:11:27;2019-06-22 06:33:31;98%;8:22;;;0;0
2019-06-22 22:16:41;2019-06-23 06:59:52;86%;8:43;;;0;0
2019-06-23 22:28:38;2019-06-24 06:33:19;100%;8:04;;;0;0
2019-06-24 22:39:52;2019-06-25 05:25:13;82%;6:45;;;0;0
2019-06-25 22:35:25;2019-06-26 06:54:59;100%;8:19;;;0;0
2019-06-26 21:37:05;2019-06-27 06:17:48;98%;8:40;;;0;0
2019-06-27 22:03:46;2019-06-28 05:57:29;90%;7:53;;;0;0
2019-06-30 21:47:08;2019-07-01 06:43:14;100%;8:56;;;0;0
2019-07-01 21:40:44;2019-07-02 05:23:24;93%;7:42;;;0;0
2019-07-02 21:40:45;2019-07-03 05:52:36;100%;8:11;;;0;0
2019-07-03 23:40:12;2019-07-04 06:21:10;82%;6:40;;;0;0
2019-07-04 21:56:34;2019-07-05 06:45:15;99%;8:48;;;0;0
2019-07-05 23:46:57;2019-07-06 06:55:58;82%;7:09;;;0;0
2019-07-06 22:29:30;2019-07-07 06:37:03;89%;8:07;;;0;0
2019-07-07 22:21:17;2019-07-08 06:51:00;99%;8:29;;;0;0
2019-07-08 21:48:57;2019-07-09 05:27:41;89%;7:38;;;0;0
2019-07-09 21:58:12;2019-07-10 05:47:55;95%;7:49;;;0;0
2019-07-10 21:28:04;2019-07-11 04:59:24;92%;7:31;;;0;0
2019-07-11 21:44:59;2019-07-12 05:56:15;97%;8:11;;;0;0
2019-07-12 22:22:07;2019-07-13 06:42:00;91%;8:19;;;0;0
2019-07-13 22:49:47;2019-07-14 07:04:20;100%;8:14;;;0;0
2019-07-14 21:54:50;2019-07-15 06:45:17;100%;8:50;;;0;0
2019-07-15 22:02:53;2019-07-16 05:23:40;84%;7:20;;;0;0
2019-07-16 22:00:26;2019-07-17 06:28:57;100%;8:28;;;0;0
2019-07-17 21:21:02;2019-07-18 04:55:15;84%;7:34;;;0;0
2019-07-18 21:53:05;2019-07-19 05:19:12;89%;7:26;;;0;0
2019-07-19 22:24:42;2019-07-20 06:43:46;100%;8:19;;;0;0
2019-07-21 22:08:41;2019-07-22 06:38:39;100%;8:29;;;0;0
2019-07-22 21:46:09;2019-07-23 05:23:37;95%;7:37;;;0;0
2019-07-23 21:59:07;2019-07-24 05:47:24;91%;7:48;;;0;0
2019-07-24 21:48:45;2019-07-25 05:57:50;100%;8:09;;;0;0
2019-07-25 21:38:12;2019-07-26 05:58:34;100%;8:20;;;0;0
2019-07-26 21:49:10;2019-07-27 06:20:29;98%;8:31;;;0;0
2019-07-28 22:01:08;2019-07-29 06:25:49;96%;8:24;;;0;0
2019-07-29 21:31:27;2019-07-30 05:07:40;91%;7:36;;;0;0
2019-07-30 22:03:10;2019-07-31 05:30:09;89%;7:26;;;0;0
2019-07-31 21:15:07;2019-08-01 04:56:49;83%;7:41;;;0;0
2019-08-04 22:04:41;2019-08-05 06:23:52;87%;8:19;;;0;0
2019-08-05 21:47:00;2019-08-06 05:23:23;77%;7:36;;;0;0
2019-08-06 21:58:00;2019-08-07 06:02:01;84%;8:04;;;0;0
2019-08-07 21:37:59;2019-08-08 05:08:34;85%;7:30;;;0;0
2019-08-08 21:29:28;2019-08-09 05:21:13;86%;7:51;;;0;0
2019-08-09 22:04:27;2019-08-10 06:05:12;90%;8:00;;;0;0
2019-08-10 22:21:38;2019-08-11 06:44:41;88%;8:23;;;0;0
2019-08-11 22:02:20;2019-08-12 06:24:40;86%;8:22;;;0;0
2019-08-12 21:26:27;2019-08-13 05:54:38;97%;8:28;;;0;0
2019-08-13 21:29:04;2019-08-14 05:54:59;88%;8:25;;;0;0
2019-08-14 21:53:54;2019-08-15 06:00:13;78%;8:06;;;0;0
2019-08-15 22:12:06;2019-08-16 05:55:38;85%;7:43;;;0;0
2019-08-16 22:34:22;2019-08-17 06:10:20;82%;7:35;;;0;0
2019-08-18 21:45:12;2019-08-19 06:23:25;97%;8:38;;;0;0
2019-08-19 21:30:55;2019-08-20 05:30:48;84%;7:59;;;0;0
2019-08-20 22:11:42;2019-08-21 06:29:18;89%;8:17;;;0;0
2019-08-21 21:22:46;2019-08-22 05:07:59;91%;7:45;;;0;0
2019-08-22 21:44:14;2019-08-23 05:39:09;86%;7:54;;;0;0
2019-08-23 22:11:34;2019-08-24 06:15:55;77%;8:04;;;0;0
2019-08-25 21:33:50;2019-08-26 06:34:40;100%;9:00;;;0;0
2019-08-26 21:43:38;2019-08-27 05:18:30;77%;7:34;;;0;0
2019-08-27 22:08:43;2019-08-28 05:52:41;84%;7:43;;;0;0
2019-08-28 22:01:40;2019-08-29 06:02:55;89%;8:01;;;0;0
2019-08-29 21:33:03;2019-08-30 05:54:02;92%;8:20;;;0;0
2019-08-30 22:14:31;2019-08-31 06:03:42;86%;7:49;;;0;0
2019-08-31 21:46:44;2019-09-01 05:43:28;84%;7:56;;;0;0
2019-09-01 22:32:07;2019-09-02 07:27:33;99%;8:55;;;0;0
2019-09-02 21:19:01;2019-09-03 05:24:43;80%;8:05;;;0;0
2019-09-03 22:28:28;2019-09-04 05:52:33;83%;7:24;;;0;0
2019-09-04 21:32:28;2019-09-05 05:00:31;68%;7:28;;;0;0
2019-09-05 22:20:16;2019-09-06 05:52:39;75%;7:32;;;0;0
2019-09-06 21:58:17;2019-09-07 07:00:54;90%;9:02;;;0;0
2019-09-07 23:19:20;2019-09-08 07:34:17;88%;8:14;;;0;0
2019-09-08 21:29:37;2019-09-09 06:36:07;89%;9:06;;;0;0
2019-09-09 21:10:36;2019-09-10 05:35:30;88%;8:24;;;0;0
2019-09-10 22:18:35;2019-09-11 06:13:32;93%;7:54;;;0;0
2019-09-11 21:31:02;2019-09-12 05:11:46;82%;7:40;;;0;0
2019-09-12 21:35:26;2019-09-13 05:29:34;80%;7:54;;;0;0
2019-09-13 22:52:56;2019-09-14 06:58:22;78%;8:05;;;0;0
2019-09-15 21:53:21;2019-09-16 06:30:41;90%;8:37;;;0;0
2019-09-16 21:41:54;2019-09-17 05:18:34;83%;7:36;;;0;0
2019-09-17 22:21:17;2019-09-18 05:52:11;85%;7:30;;;0;0
2019-09-18 21:35:25;2019-09-19 05:10:49;83%;7:35;;;0;0
2019-09-19 21:48:58;2019-09-20 06:00:28;94%;8:11;;;0;0
2019-09-20 22:28:25;2019-09-21 06:42:29;88%;8:14;;;0;0
2019-09-21 22:20:31;2019-09-22 06:26:12;88%;8:05;;;0;0
2019-09-22 22:06:03;2019-09-23 05:58:45;87%;7:52;;;0;0
2019-09-23 21:50:06;2019-09-24 05:30:30;79%;7:40;;;0;0
2019-09-24 21:46:32;2019-09-25 05:44:05;87%;7:57;;;0;0
2019-09-25 22:20:32;2019-09-26 05:00:35;71%;6:40;;;0;0
2019-09-26 22:22:01;2019-09-27 05:27:28;80%;7:05;;;0;0
2019-09-27 22:48:07;2019-09-28 05:40:56;80%;6:52;;;0;0
2019-09-28 22:08:08;2019-09-29 06:15:19;90%;8:07;;;0;0
2019-09-29 21:40:45;2019-09-30 06:30:10;94%;8:49;;;0;0
2019-09-30 21:34:38;2019-10-01 05:28:50;76%;7:54;;;0;0
2019-10-01 21:41:55;2019-10-02 05:39:22;85%;7:57;;;0;0
2019-10-02 22:25:43;2019-10-03 05:00:24;73%;6:34;;;0;0
2019-10-03 22:00:00;2019-10-04 06:00:18;89%;8:00;;;0;0
2019-10-04 22:36:11;2019-10-05 05:40:56;81%;7:04;;;0;0
2019-10-05 21:49:08;2019-10-06 06:41:29;92%;8:52;;;0;0
2019-10-06 21:33:32;2019-10-07 06:37:01;90%;9:03;;;0;0
2019-10-07 21:25:03;2019-10-08 05:30:34;75%;8:05;;;0;0
2019-10-08 21:31:52;2019-10-09 05:50:35;88%;8:18;;;0;0
2019-10-09 22:20:35;2019-10-10 05:00:19;71%;6:39;;;0;0
2019-10-10 21:36:05;2019-10-11 05:54:11;83%;8:18;;;0;0
2019-10-11 22:37:27;2019-10-12 07:00:19;89%;8:22;;;0;0
2019-10-12 22:41:11;2019-10-13 07:00:24;91%;8:19;;;0;0
2019-10-13 21:52:01;2019-10-14 06:13:50;88%;8:21;;;0;0
2019-10-14 21:41:18;2019-10-15 05:30:29;82%;7:49;;;0;0
2019-10-15 21:27:06;2019-10-16 05:50:35;92%;8:23;;;0;0
2019-10-16 22:35:48;2019-10-17 05:00:27;71%;6:24;;;0;0
2019-10-17 21:42:33;2019-10-18 06:00:34;80%;8:18;;;0;0
2019-10-18 23:08:53;2019-10-19 06:57:17;82%;7:48;;;0;0
2019-10-19 22:51:04;2019-10-20 06:48:21;69%;7:57;;;0;0
2019-10-20 22:01:25;2019-10-21 07:00:25;96%;8:58;;;0;0
2019-10-21 21:42:26;2019-10-22 05:30:25;81%;7:47;;;0;0
2019-10-22 21:46:05;2019-10-23 06:35:38;90%;8:49;;;0;0
2019-10-23 22:18:45;2019-10-24 05:00:28;78%;6:41;;;0;0
2019-10-24 22:03:48;2019-10-25 05:45:37;81%;7:41;;;0;0
2019-10-25 22:29:20;2019-10-26 06:11:32;78%;7:42;;;0;0
2019-10-26 22:17:20;2019-10-27 06:23:20;85%;8:06;;;0;0
2019-10-27 22:05:48;2019-10-28 06:30:31;89%;8:24;;;0;0
2019-10-28 21:39:02;2019-10-29 05:28:49;76%;7:49;;;0;0
2019-10-29 21:50:03;2019-10-30 06:00:30;85%;8:10;;;0;0
2019-10-30 22:37:25;2019-10-31 05:00:25;69%;6:22;;;0;0
2019-10-31 22:09:21;2019-11-01 05:52:00;76%;7:42;;;0;0
2019-11-01 22:26:38;2019-11-02 06:49:10;100%;8:22;;;0;0
2019-11-03 22:04:52;2019-11-04 06:35:07;94%;8:30;;;0;0
2019-11-04 21:40:27;2019-11-05 05:30:24;73%;7:49;;;0;0
2019-11-05 22:25:47;2019-11-06 06:28:50;83%;8:03;;;0;0
2019-11-06 22:25:43;2019-11-07 05:25:16;79%;6:59;;;0;0
2019-11-07 21:59:39;2019-11-08 06:00:26;91%;8:00;;;0;0
2019-11-08 22:04:29;2019-11-09 06:30:25;100%;8:25;;;0;0
2019-11-10 22:32:53;2019-11-11 06:22:19;81%;7:49;;;0;0
2019-11-11 21:46:09;2019-11-12 05:45:14;84%;7:59;;;0;0
2019-11-12 21:23:47;2019-11-13 05:45:33;88%;8:21;;;0;0
2019-11-13 22:32:03;2019-11-14 05:00:24;69%;6:28;;;0;0
2019-11-14 21:22:02;2019-11-15 06:06:52;91%;8:44;;;0;0
2019-11-15 22:03:48;2019-11-16 05:58:00;88%;7:54;;;0;0
2019-11-17 21:38:28;2019-11-18 06:00:33;90%;8:22;;;0;0
2019-11-18 21:50:09;2019-11-19 06:00:22;95%;8:10;;;0;0
2019-11-19 21:51:32;2019-11-20 06:15:04;83%;8:23;;;0;0
2019-11-20 22:24:25;2019-11-21 04:59:19;73%;6:34;;;0;0
2019-11-21 21:37:15;2019-11-22 05:14:06;83%;7:36;;;0;0
2019-11-22 21:23:42;2019-11-23 06:29:28;100%;9:05;;;0;0
2019-11-23 22:23:22;2019-11-24 07:00:43;91%;8:37;;;0;0
2019-11-24 22:03:33;2019-11-25 06:30:30;89%;8:26;;;0;0
2019-11-25 21:38:44;2019-11-26 05:30:29;71%;7:51;;;0;0
2019-11-26 21:47:02;2019-11-27 05:44:29;83%;7:57;;;0;0
2019-11-27 22:24:56;2019-11-28 06:29:59;83%;8:05;;;0;0
2019-11-28 23:01:54;2019-11-29 06:58:49;87%;7:56;;;0;0
2019-11-29 22:54:28;2019-11-30 06:59:30;84%;8:05;;;0;0
2019-11-30 23:26:06;2019-12-01 07:24:12;90%;7:58;;;0;0
2019-12-01 22:05:12;2019-12-02 06:30:45;87%;8:25;;;0;0
2019-12-02 21:54:13;2019-12-03 05:45:40;79%;7:51;;;0;0
2019-12-03 21:44:55;2019-12-04 06:00:25;92%;8:15;;;0;0
2019-12-04 22:10:56;2019-12-05 05:01:03;80%;6:50;;;0;0
2019-12-05 22:11:18;2019-12-06 06:30:31;98%;8:19;;;0;0
2019-12-06 23:15:03;2019-12-07 07:05:27;85%;7:50;;;0;0
2019-12-07 23:09:18;2019-12-08 07:20:17;88%;8:10;;;0;0
2019-12-08 22:39:44;2019-12-09 07:00:49;86%;8:21;;;0;0
2019-12-09 21:53:42;2019-12-10 05:50:32;86%;7:56;;;0;0
2019-12-10 21:47:08;2019-12-11 05:50:21;81%;8:03;;;0;0
2019-12-11 21:29:17;2019-12-12 05:05:32;79%;7:36;;;0;0
2019-12-13 22:10:19;2019-12-14 06:00:45;81%;7:50;;;0;0
2019-12-14 23:04:41;2019-12-15 07:00:20;84%;7:55;;;0;0
2019-12-15 22:41:09;2019-12-16 07:00:23;92%;8:19;;;0;0
2019-12-16 22:22:06;2019-12-17 06:00:24;84%;7:38;;;0;0
2019-12-17 21:43:00;2019-12-18 06:00:52;82%;8:17;;;0;0
2019-12-18 21:39:47;2019-12-19 05:00:21;77%;7:20;;;0;0
2019-12-19 22:20:34;2019-12-20 05:26:53;74%;7:06;;;0;0
2019-12-20 22:00:27;2019-12-21 06:30:27;86%;8:30;;;0;0
2019-12-21 22:00:12;2019-12-22 06:54:32;93%;8:54;;;0;0
2019-12-22 22:33:58;2019-12-23 06:46:25;92%;8:12;;;0;0
2019-12-23 23:52:44;2019-12-24 06:08:20;65%;6:15;;;0;0
2019-12-24 21:50:23;2019-12-25 07:00:32;93%;9:10;;;0;0
2019-12-25 22:25:52;2019-12-26 06:30:30;85%;8:04;;;0;0
2019-12-26 21:51:56;2019-12-27 06:15:38;96%;8:23;;;0;0
2019-12-27 22:17:28;2019-12-28 06:30:51;89%;8:13;;;0;0
2019-12-28 22:06:10;2019-12-29 07:26:00;90%;9:19;;;0;0
2019-12-29 21:39:53;2019-12-30 06:30:34;96%;8:50;;;0;0
2019-12-30 22:00:30;2019-12-31 05:32:22;73%;7:31;;;0;0
2020-01-01 21:49:43;2020-01-02 06:00:18;84%;8:10;;;0;0
2020-01-02 21:35:12;2020-01-03 06:00:32;83%;8:25;;;0;0
2020-01-03 22:30:54;2020-01-04 06:49:49;81%;8:18;;;0;0
2020-01-04 23:01:05;2020-01-05 06:52:40;87%;7:51;;;0;0
2020-01-05 21:56:40;2020-01-06 07:05:38;89%;9:08;;;0;0
2020-01-06 21:37:07;2020-01-07 05:45:36;90%;8:08;;;0;0
2020-01-07 22:37:27;2020-01-08 05:45:25;73%;7:07;;;0;0
2020-01-08 21:39:20;2020-01-09 05:00:34;84%;7:21;;;0;0
2020-01-09 21:55:01;2020-01-10 06:26:19;87%;8:31;;;0;0
2020-01-10 22:02:39;2020-01-11 06:00:40;82%;7:58;;;0;0
2020-01-11 23:09:15;2020-01-12 07:45:35;80%;8:36;;;0;0
2020-01-12 22:10:42;2020-01-13 06:35:37;86%;8:24;;;0;0
2020-01-13 21:43:00;2020-01-14 05:47:33;86%;8:04;;;0;0
2020-01-14 22:52:34;2020-01-15 06:45:34;80%;7:52;;;0;0
2020-01-15 21:38:11;2020-01-16 05:00:24;83%;7:22;;;0;0
2020-01-16 21:16:59;2020-01-17 05:45:50;88%;8:28;;;0;0
2020-01-17 21:59:15;2020-01-18 06:30:21;89%;8:31;;;0;0
2020-01-18 21:56:22;2020-01-19 06:30:23;84%;8:34;;;0;0
2020-01-19 21:46:38;2020-01-20 06:25:42;97%;8:39;;;0;0
2020-01-20 21:57:32;2020-01-21 05:45:28;79%;7:47;;;0;0
2020-01-22 21:38:26;2020-01-23 04:59:42;80%;7:21;;;0;0
2020-01-23 21:44:29;2020-01-24 05:29:26;80%;7:44;;;0;0
2020-01-24 21:42:48;2020-01-25 06:11:17;88%;8:28;;;0;0
2020-01-26 22:36:47;2020-01-27 06:50:00;86%;8:13;;;0;0
2020-01-27 22:00:35;2020-01-28 05:43:06;80%;7:42;;;0;0
2020-01-28 21:54:51;2020-01-29 06:05:49;83%;8:10;;;0;0
2020-01-29 21:36:36;2020-01-30 05:00:30;73%;7:23;;;0;0
2020-01-30 22:01:56;2020-01-31 06:15:38;85%;8:13;;;0;0
2020-01-31 22:24:58;2020-02-01 06:00:39;81%;7:35;;;0;0
2020-02-01 22:41:56;2020-02-02 07:30:31;84%;8:48;;;0;0
2020-02-02 21:45:16;2020-02-03 06:30:21;92%;8:45;;;0;0
2020-02-03 21:34:15;2020-02-04 05:50:30;84%;8:16;;;0;0
2020-02-04 22:05:45;2020-02-05 05:44:39;80%;7:38;;;0;0
2020-02-05 22:06:02;2020-02-06 05:00:24;74%;6:54;;;0;0
2020-02-06 21:31:37;2020-02-07 06:00:58;93%;8:29;;;0;0
2020-02-07 22:32:53;2020-02-08 07:00:48;83%;8:27;;;0;0
2020-02-08 22:17:43;2020-02-09 06:21:01;87%;8:03;;;0;0
2020-02-09 22:17:45;2020-02-10 06:56:59;97%;8:39;;;0;0
2020-02-10 22:06:31;2020-02-11 05:46:15;77%;7:39;;;0;0
2020-02-11 21:32:37;2020-02-12 06:30:25;93%;8:57;;;0;0
2020-02-12 21:32:35;2020-02-13 05:45:50;77%;8:13;;;0;0
2020-02-13 22:15:58;2020-02-14 06:20:27;82%;8:04;;;0;0
2020-02-14 22:33:26;2020-02-15 07:00:36;87%;8:27;;;0;0
2020-02-15 22:48:52;2020-02-16 06:34:30;70%;7:45;;;0;0
2020-02-16 22:05:15;2020-02-17 06:57:02;87%;8:51;;;0;0
2020-02-17 21:54:34;2020-02-18 05:45:27;66%;7:50;;;0;0
2020-02-18 21:48:58;2020-02-19 06:27:38;75%;8:38;;;0;0
2020-02-19 21:33:12;2020-02-20 05:00:26;61%;7:27;;;0;0
2020-02-20 21:47:42;2020-02-21 05:43:47;68%;7:56;;;0;0
2020-02-21 23:03:23;2020-02-22 06:05:31;56%;7:02;;;0;0
2020-02-22 23:07:40;2020-02-23 08:00:19;93%;8:52;;;0;0
2020-02-23 21:41:15;2020-02-24 06:34:13;86%;8:52;;;0;0
2020-02-24 22:02:00;2020-02-25 05:42:59;70%;7:40;;;0;0
2020-02-25 22:00:01;2020-02-26 05:48:00;70%;7:47;;;0;0
2020-02-26 21:35:36;2020-02-27 05:00:27;71%;7:24;;;0;0
2020-02-27 22:02:36;2020-02-28 06:00:34;75%;7:57;;;0;0
2020-02-28 21:47:34;2020-02-29 06:00:28;79%;8:12;;;0;0
2020-03-01 21:56:08;2020-03-02 06:45:23;88%;8:49;;;0;0
